date_reservation, date_accommodation_begin, nights7, city, hotel_name, room_type, number_of_rooms, total_price, cancellation7, cancellation2
2024-06-08,  2024-07-29,  4,  Delhi,  Bloomrooms @ New Delhi Railway Station,  deluxe,  1,  3280,  0.2,  0.6000000000000001
2024-05-20,  2024-07-14,  4,  Pekin,  Beijing 161 Hotel,  deluxe,  5,  30600,  0.15000000000000002,  0.75
2024-06-03,  2024-07-25,  1,  Bangkok,  Shangri-La Hotel Bangkok,  suit,  7, 15890,  0.3,  1
2024-06-14,  2024-08-01,  2,  Ankara,  Sheraton Ankara,  large,  7, 34160,  0.25,  1
2024-06-15,  2024-07-31,  5,  Eskişehir,  Tasigo Hotels Eskisehir,  standard,  14, 186200,  0.4,  0.95
2024-06-13,  2024-07-30,  6,  Adana,  Grand Amisos Hotel,  standard,  1, 7920,  0.30000000000000004,  0.85
2024-06-03,  2024-07-17,  3,  Milano,  NH Collection Milano President,  standard,  13, 74880,  0.35000000000000003,  0.55
2024-05-30,  2024-07-17,  3,  Las Vegas,  Bellagio Las Vegas,  suit,  2, 15840,  0.4,  0.95
2024-05-29,  2024-07-20,  2,  Kuala Lumpur,  Berjaya Times Square Hotel,  deluxe,  5, 12700,  0.2,  0.7
2024-05-21,  2024-07-15,  6,  Mersin,  Egemen Hotel,  large,  2,  14040,  0.25,  0.75
2024-06-14,  2024-08-06,  15,  İstanbul,  The Constantine Hotel,  standard,  6,  72000,  0.25,  0.75
2024-05-29,  2024-07-15,  1,  Amsterdam,  The Student Hotel Amsterdam City,  large,  9, 7380,  0.15000000000000002,  0.6000000000000001
2024-06-20,  2024-08-03,  9,  Doha,  The St. Regis Doha,  deluxe,  8, 149760,  0.4,  0.95
2024-06-04,  2024-07-28,  1,  New York,  DoubleTree by Hilton Times Square,  suit,  2, 3240,  0.35000000000000003,  0.4
2024-06-08,  2024-07-28,  1,  Bali,  The Bene Hotel,  suit,  2,  3040,  0.30000000000000004,  0.30000000000000004
2024-05-30,  2024-07-22,  2,  Şanlıurfa,  Manici Hotel,  suit,  14, 49280,  0.30000000000000004,  0.85
2024-06-21,  2024-08-07,  1,  Viyana,  Hotel Sacher Wien,  deluxe,  2, 5440,  0.25,  1
2024-05-25,  2024-07-18,  2,  Los Angeles,  Travelodge by Wyndham Hollywood,  suit,  3,  5700,  0.15000000000000002,  0.6000000000000001
2024-06-23,  2024-08-06,  2,  Şanghay,  Renaissance Shanghai Yu Garden Hotel,  standard,  9, 17460,  0.30000000000000004,  0.7
2024-06-23,  2024-08-09,  6,  Delhi,  The Leela Palace New Delhi,  standard,  1, 13380,  0.35,  0.8
2024-05-31,  2024-07-20,  3,  Paris,  Timhotel Opera Blanche,  standard,  1,  2670,  0.15000000000000002,  0.75
2024-06-07,  2024-07-31,  5,  Sydney,  Ibis Sydney Darling Harbour,  large,  2, 9200,  0.30000000000000004,  0.30000000000000004
2024-06-14,  2024-08-03,  1,  Miami,  Hilton Miami Downtown,  large,  13, 14690,  0.25,  0.85
2024-06-07,  2024-07-28,  2,  Prag,  Mandarin Oriental Prague,  deluxe,  5,  23100,  0.4,  0.65
2024-06-30,  2024-08-06,  10,  Sao Paulo,  Tivoli Mofarrej Sao Paulo,  standard,  36, 1000000,  0.35,  0.65
2024-06-06,  2024-07-26,  4,  Mumbai,  Hotel Suba International,  executive,  2,  16960,  0.25,  0.30000000000000004
2024-05-22,  2024-07-12,  4,  Rio de Janeiro,  Royal Rio Palace Hotel,  executive,  2, 16400,  0.2,  0.75
2024-06-08,  2024-07-28,  1,  Aydın,  Surtel Hotel,  executive,  1, 2510,  0.25,  0.6000000000000001
2024-06-15,  2024-07-29,  2,  İzmir,  Hilton Izmir,  large,  1, 9680,  0.35,  0.5
2024-06-15,  2024-07-31,  1,  Johannesburg,  Four Seasons Hotel The Westcliff Johannesburg,  large,  2, 7360,  0.25,  0.95
2024-06-23,  2024-08-07,  5,  Mersin,  Divan Mersin,  suit,  1, 20350,  0.3,  1
2024-06-21,  2024-08-09,  6,  Tokyo,  Keio Plaza Hotel,  deluxe,  6, 63000,  0.35000000000000003,  0.85
2024-06-05,  2024-07-18,  4,  Aydın,  Richmond Ephesus Resort,  standard,  6, 102960,  0.4,  1
2024-06-06,  2024-07-30,  6,  Nairobi,  Best Western Plus Meridian,  large,  10, 49200,  0.15000000000000002,  0.45000000000000007
2024-05-25,  2024-07-17,  4,  Las Vegas,  New York-New York Hotel & Casino,  executive,  2,  17520,  0.30000000000000004,  0.4
2024-05-28,  2024-07-11,  3,  Pekin,  Holiday Inn Express Beijing Dongzhimen,  large,  10, 38700,  0.2,  0.85
2024-06-08,  2024-07-25,  3,  Adana,  Divan Adana,  deluxe,  34, 251940,  0.35,  0.65
2024-06-12,  2024-08-02,  1,  Eskişehir,  Soyic Hotel,  deluxe,  4, 3960,  0.25,  0.30000000000000004
2024-06-27,  2024-08-09,  3,  Bali,  AYANA Resort and Spa Bali,  deluxe,  2, 13860,  0.25,  0.95
2024-05-28,  2024-07-16,  3,  Rio de Janeiro,  Arena Copacabana Hotel,  deluxe,  7, 35490,  0.25,  0.4
2024-06-10,  2024-08-01,  2,  Riyadh,  Radisson Blu Hotel Riyadh,  standard,  24,  95520,  0.30000000000000004,  0.4
2024-05-23,  2024-07-14,  1,  İzmir,  Renaissance Izmir Hotel,  suit,  1, 4230,  0.35,  0.5
2024-05-18,  2024-07-12,  3,  Mersin,  Nobel Hotel,  deluxe,  13,  40170,  0.15000000000000002,  0.45000000000000007
2024-06-13,  2024-07-31,  2,  Jakarta,  Fairmont Jakarta,  standard,  2, 18240,  0.4,  0.65
2024-06-10,  2024-07-27,  6,  Moskova,  The Ritz-Carlton Moscow,  deluxe,  25, 343500,  0.25,  1
2024-06-14,  2024-08-07,  6,  Mersin,  Divan Mersin,  standard,  1, 33840,  0.3,  1
2024-06-06,  2024-07-27,  1,  Paris,  Le Bristol Paris,  large,  5,  13600,  0.35,  0.5
2024-06-09,  2024-07-28,  5,  Kuala Lumpur,  Traders Hotel Kuala Lumpur,  suit,  1, 10000,  0.35000000000000003,  0.4
2024-06-10,  2024-07-27,  1,  Antalya,  Titanic Beach Lara,  deluxe,  1, 5810,  0.3,  0.5
2024-06-04,  2024-07-24,  2,  Amsterdam,  InterContinental Amstel Amsterdam,  deluxe,  13,  101660,  0.35,  1
2024-05-22,  2024-07-14,  7,  Bali,  The Bene Hotel,  large,  8, 54320,  0.30000000000000004,  0.30000000000000004
2024-05-24,  2024-07-16,  2,  New York,  Holiday Inn Express,  deluxe,  1,  2480,  0.15000000000000002,  0.30000000000000004
2024-06-10,  2024-07-30,  1,  Konya,  Ramada Plaza Konya,  executive,  4,  5920,  0.35000000000000003,  0.55
2024-06-26,  2024-08-07,  3,  Antalya,  Rixos Downtown Antalya,  standard,  3, 39780,  0.35,  1
2024-06-03,  2024-07-17,  9,  Riyadh,  Hyatt Regency Riyadh Olaya,  standard,  34, 660960,  0.35,  1
2024-06-07,  2024-07-24,  10,  Bali,  Four Seasons Resort Bali at Sayan,  standard,  2, 34600,  0.35,  1
2024-05-29,  2024-07-18,  5,  Tokyo,  Tokyu Stay Shibuya,  executive,  3,  27900,  0.25,  0.75
2024-05-26,  2024-07-13,  4,  Şanghay,  Waldorf Astoria Shanghai on the Bund,  suit,  11, 192720,  0.4,  0.95
2024-06-01,  2024-07-22,  4,  Aydın,  Infinity by Yelken,  executive,  1,  8400,  0.30000000000000004,  0.7
2024-05-25,  2024-07-14,  2,  Kuala Lumpur,  Pullman Kuala Lumpur City Centre Hotel,  suit,  2, 8760,  0.25,  1
2024-06-12,  2024-07-31,  14,  Sao Paulo,  Radisson Blu Sao Paulo,  deluxe,  2, 48440,  0.25,  0.4
2024-05-21,  2024-07-13,  4,  Amsterdam,  The Student Hotel Amsterdam City,  executive,  1, 6640,  0.15000000000000002,  0.6000000000000001
2024-05-26,  2024-07-14,  1,  Cairo,  Pyramids View Inn,  deluxe,  8, 12320,  0.2,  0.6000000000000001
2024-05-26,  2024-07-19,  2,  Bursa,  Efehan Hotel,  suit,  1,  2060,  0.25,  0.30000000000000004
2024-06-15,  2024-08-04,  5,  Cairo,  Conrad Cairo,  suit,  1, 6750,  0.35000000000000003,  0.55
2024-06-02,  2024-07-22,  4,  Gaziantep,  Novotel,  large,  34,  171360,  0.25,  0.7
2024-06-02,  2024-07-18,  7,  Bangkok,  Novotel Bangkok Ploenchit Sukhumvit,  large,  2, 15120,  0.30000000000000004,  0.4
2024-06-09,  2024-07-29,  1,  Delhi,  Hotel City Star,  executive,  1, 1880,  0.15000000000000002,  0.45000000000000007
2024-06-07,  2024-07-30,  1,  Kuala Lumpur,  Traders Hotel Kuala Lumpur,  executive,  3, 6030,  0.35000000000000003,  0.4
2024-05-29,  2024-07-15,  5,  Riyadh,  The Ritz-Carlton Riyadh,  deluxe,  1, 11200,  0.35,  0.5
2024-06-07,  2024-07-25,  9,  Paris,  Shangri-La Hotel Paris,  large,  1, 28710,  0.4,  1
2024-05-31,  2024-07-16,  1,  Riyadh,  Holiday Inn Riyadh,  standard,  2, 3380,  0.30000000000000004,  0.7
2024-06-04,  2024-07-17,  2,  Melbourne,  Park Hyatt Melbourne,  large,  2, 15560,  0.3,  0.95
2024-06-15,  2024-07-30,  1,  Prag,  Augustine  a Luxury Collection Hotel,  large,  9, 33390,  0.4,  0.8
2024-05-21,  2024-07-10,  3,  Bursa,  Efehan Hotel,  deluxe,  1,  2610,  0.25,  0.30000000000000004
2024-06-15,  2024-07-29,  2,  Prag,  Grand Hotel Bohemia,  standard,  1, 3360,  0.35000000000000003,  0.7
2024-06-17,  2024-08-03,  1,  Johannesburg,  Radisson Blu Gautrain Hotel,  deluxe,  4, 4640,  0.2,  0.4
2024-06-14,  2024-07-31,  6,  Hong Kong,  The Peninsula Hong Kong,  standard,  13, 174720,  0.3,  0.8
2024-06-14,  2024-07-28,  5,  Barselona,  Hotel Arts Barcelona,  suit,  6, 78300,  0.4,  1
2024-06-16,  2024-08-08,  2,  Prag,  Hotel Merkur,  standard,  10,  14400,  0.25,  0.30000000000000004
2024-05-31,  2024-07-20,  6,  Riyadh,  Radisson Blu Hotel Riyadh,  standard,  4,  61920,  0.30000000000000004,  0.4
2024-06-17,  2024-08-06,  1,  Paris,  Timhotel Opera Blanche,  executive,  1, 1880,  0.15000000000000002,  0.75
2024-06-07,  2024-07-30,  9,  Moskova,  The Ritz-Carlton Moscow,  executive,  2,  44640,  0.25,  1
2024-06-11,  2024-08-04,  1,  Mumbai,  ITC Maratha,  suit,  9, 14760,  0.30000000000000004,  0.85
2024-06-18,  2024-08-07,  1,  Pekin,  Beijing Hyde Hotel,  deluxe,  10, 7300,  0.25,  0.6000000000000001
2024-05-31,  2024-07-25,  4,  Dubai,  Ibis One Central,  large,  12,  21120,  0.2,  0.75
2024-05-26,  2024-07-16,  2,  Kuala Lumpur,  Traders Hotel Kuala Lumpur,  large,  15,  29400,  0.35000000000000003,  0.4
2024-06-01,  2024-07-26,  15,  Eskişehir,  Tasigo Hotels Eskisehir,  executive,  2,  93300,  0.4,  0.95
2024-06-03,  2024-07-23,  1,  Jakarta,  Ibis Jakarta Tamarin,  executive,  1,  2100,  0.2,  0.30000000000000004
2024-06-15,  2024-08-07,  10,  İstanbul,  Ciragan Palace Kempinski,  standard,  10,  447000,  0.25,  1
2024-06-21,  2024-08-05,  7,  Aydın,  Ramada Resort Kusadasi,  large,  11, 124740,  0.35000000000000003,  0.7
2024-06-05,  2024-07-27,  12,  Muğla,  Hotel Dort Mevsim,  deluxe,  1,  22080,  0.25,  0.45000000000000007
2024-06-09,  2024-07-28,  2,  San Francisco,  Handlery Union Square Hotel,  large,  15, 36000,  0.2,  0.85
2024-06-07,  2024-07-19,  7,  Johannesburg,  Protea Hotel by Marriott Johannesburg Balalaika Sandton,  standard,  11, 113190,  0.35000000000000003,  0.85
2024-06-06,  2024-07-28,  6,  Adana,  Masel Hotel,  large,  9,  70200,  0.2,  0.75
2024-06-17,  2024-08-07,  2,  Aydın,  Palmin Hotel,  deluxe,  10,  33000,  0.35000000000000003,  0.4
2024-05-23,  2024-07-11,  1,  Seul,  Grand Hyatt Seoul,  suit,  1, 2920,  0.4,  0.95
2024-06-22,  2024-08-04,  1,  Madrid,  Hotel Liabeny,  large,  8, 16880,  0.35000000000000003,  0.85
2024-06-18,  2024-08-09,  2,  Bali,  The Bene Hotel,  standard,  9,  15300,  0.30000000000000004,  0.30000000000000004
2024-06-13,  2024-07-27,  6,  Paris,  Le Bristol Paris,  suit,  15, 195300,  0.35,  0.5
2024-06-15,  2024-08-07,  4,  Mumbai,  The St. Regis Mumbai,  deluxe,  2, 11120,  0.30000000000000004,  1
2024-06-18,  2024-07-31,  3,  Dubai,  Burj Al Arab,  deluxe,  8, 58560,  0.25,  0.8
2024-06-20,  2024-08-03,  1,  Rio de Janeiro,  Miramar Hotel by Windsor,  standard,  2, 2820,  0.30000000000000004,  0.7
2024-06-09,  2024-07-25,  2,  Las Vegas,  Luxor Hotel & Casino,  large,  1, 3020,  0.35000000000000003,  0.4
2024-06-03,  2024-07-27,  6,  Cairo,  Ramses Hilton,  executive,  2, 31680,  0.35000000000000003,  0.85
2024-06-01,  2024-07-23,  3,  Paris,  Novotel Paris Les Halles,  suit,  2, 13140,  0.2,  0.85
2024-06-12,  2024-07-31,  2,  Barselona,  Hotel Constanza,  standard,  1, 920,  0.2,  0.6000000000000001
2024-06-09,  2024-08-03,  6,  İzmir,  Swissotel Buyuk Efes,  executive,  2,  40920,  0.4,  0.8
2024-06-02,  2024-07-19,  6,  Paris,  Shangri-La Hotel Paris,  deluxe,  15, 385200,  0.4,  1
2024-05-29,  2024-07-23,  5,  İzmir,  Wyndham Grand Izmir Ozdilek,  executive,  2,  26600,  0.2,  0.7
2024-06-10,  2024-07-27,  5,  Sao Paulo,  Tivoli Mofarrej Sao Paulo,  suit,  2, 33300,  0.35,  0.65
2024-05-19,  2024-07-11,  6,  Gaziantep,  Ibis Gaziantep,  suit,  4,  32880,  0.2,  0.75
2024-06-24,  2024-08-09,  8,  Seul,  Grand Hyatt Seoul,  large,  3, 76560,  0.4,  0.95
2024-06-13,  2024-07-27,  5,  Las Vegas,  New York-New York Hotel & Casino,  deluxe,  15, 160500,  0.30000000000000004,  0.4
2024-06-07,  2024-07-31,  4,  Dubai,  Premier Inn Dubai,  suit,  1,  3400,  0.2,  0.75
2024-06-02,  2024-07-22,  1,  Mersin,  Hilton Mersin,  executive,  2, 7760,  0.3,  1
2024-06-17,  2024-08-04,  15,  Delhi,  Hotel Ajanta,  deluxe,  1, 24900,  0.30000000000000004,  0.30000000000000004
2024-06-07,  2024-07-27,  2,  Amsterdam,  Mövenpick Hotel Amsterdam City Centre,  suit,  18,  97560,  0.25,  0.85
2024-06-07,  2024-07-26,  1,  Sydney,  Great Southern Hotel,  large,  1, 910,  0.2,  0.75
2024-05-28,  2024-07-16,  1,  Buenos Aires,  Dazzler by Wyndham Buenos Aires San Martin,  suit,  2, 2340,  0.25,  0.7
2024-06-10,  2024-08-04,  5,  San Francisco,  The Mosser,  suit,  10,  85500,  0.25,  0.75
2024-06-09,  2024-07-27,  2,  Las Vegas,  Bellagio Las Vegas,  standard,  2, 8520,  0.4,  0.95
2024-05-20,  2024-07-12,  1,  Bali,  AYANA Resort and Spa Bali,  executive,  2, 4940,  0.25,  0.95
2024-06-01,  2024-07-22,  1,  Sao Paulo,  Normandie Design Hotel,  deluxe,  1,  1310,  0.2,  0.30000000000000004
2024-06-08,  2024-08-02,  9,  Mexico City,  Hotel Marbella,  suit,  4,  57960,  0.15000000000000002,  0.30000000000000004
2024-06-02,  2024-07-24,  1,  Bursa,  Marriott Bonvoy,  suit,  3, 3690,  0.25,  0.30000000000000004
2024-05-23,  2024-07-15,  10,  Las Vegas,  Bellagio Las Vegas,  executive,  2, 40800,  0.4,  0.95
2024-05-27,  2024-07-12,  5,  Milano,  Uptown Palace,  standard,  2, 24100,  0.35000000000000003,  0.7
2024-06-08,  2024-07-31,  1,  Melbourne,  Ibis Melbourne Hotel and Apartments,  standard,  13, 12090,  0.2,  0.45000000000000007
2024-06-03,  2024-07-23,  3,  Jakarta,  Fairmont Jakarta,  executive,  2, 21960,  0.4,  0.65
2024-06-07,  2024-07-28,  5,  Seul,  Lotte City Hotel,  large,  7,  32550,  0.35000000000000003,  0.7
2024-05-29,  2024-07-14,  1,  Moskova,  Lotte Hotel Moscow,  standard,  2, 8040,  0.35,  1
2024-05-28,  2024-07-10,  2,  Seul,  Grand Hyatt Seoul,  standard,  2, 14840,  0.4,  0.95
2024-06-06,  2024-07-19,  2,  Gaziantep,  Grand Hotel Gaziantep,  standard,  10, 52200,  0.3,  0.95
2024-06-10,  2024-07-23,  4,  Buenos Aires,  Four Seasons Hotel Buenos Aires,  standard,  4, 49920,  0.4,  0.5
2024-06-20,  2024-08-03,  1,  Mumbai,  The Oberoi Mumbai,  large,  32, 70720,  0.25,  0.8
2024-06-04,  2024-07-26,  6,  Doha,  Plaza Inn Doha,  suit,  4, 27120,  0.15000000000000002,  0.6000000000000001
2024-06-11,  2024-07-28,  2,  Nairobi,  Villa Rosa Kempinski Nairobi,  large,  2, 13680,  0.4,  0.5
2024-06-07,  2024-07-27,  9,  Riyadh,  Radisson Blu Hotel Riyadh,  executive,  1,  30060,  0.30000000000000004,  0.4
2024-06-01,  2024-07-13,  6,  Moskova,  The Ritz-Carlton Moscow,  standard,  6, 104760,  0.25,  1
2024-06-07,  2024-07-23,  3,  Sydney,  Rydges Sydney Central,  large,  1, 3870,  0.2,  0.7
2024-06-27,  2024-08-10,  5,  Sao Paulo,  Melia Jardim Europa,  large,  12, 93000,  0.30000000000000004,  0.55
2024-06-15,  2024-08-04,  1,  Mersin,  Atlıhan Hotel,  executive,  2,  6600,  0.25,  0.55
2024-05-27,  2024-07-11,  3,  Paris,  Mercure Paris Centre Tour Eiffel,  standard,  1, 4890,  0.35000000000000003,  1
2024-06-15,  2024-08-03,  4,  Adana,  Adana HiltonSA,  suit,  1, 12440,  0.3,  1
2024-05-26,  2024-07-20,  5,  Eskişehir,  Ibis Eskisehir,  large,  3,  17250,  0.2,  0.75
2024-06-14,  2024-07-31,  1,  Cape Town,  One&Only Cape Town,  suit,  3, 7890,  0.4,  0.8
2024-06-12,  2024-07-28,  6,  Auckland,  Sofitel Auckland Viaduct Harbour,  deluxe,  3, 50400,  0.4,  0.5
2024-06-20,  2024-08-10,  10,  Singapur,  Village Hotel Bugis,  executive,  2,  39600,  0.25,  0.85
2024-06-20,  2024-08-06,  3,  Kuala Lumpur,  Pullman Kuala Lumpur City Centre Hotel,  deluxe,  3, 17010,  0.25,  1
2024-06-15,  2024-08-07,  5,  Delhi,  The Oberoi,  executive,  1,  11200,  0.25,  0.8
2024-05-29,  2024-07-18,  2,  Viyana,  Hotel Sacher Wien,  large,  10,  51800,  0.25,  1
2024-05-24,  2024-07-14,  2,  Miami,  Hotel St. Michel,  large,  11, 18260,  0.30000000000000004,  0.30000000000000004
2024-06-26,  2024-08-08,  2,  Viyana,  Hotel Am Konzerthaus,  large,  7, 21000,  0.30000000000000004,  1
2024-06-20,  2024-08-03,  2,  Doha,  The St. Regis Doha,  deluxe,  1, 4160,  0.4,  0.95
2024-05-29,  2024-07-13,  5,  Muğla,  Yacht Classic Hotel,  standard,  1, 11500,  0.35000000000000003,  0.7
2024-06-19,  2024-08-04,  1,  Bali,  Four Seasons Resort Bali at Sayan,  deluxe,  3, 4590,  0.35,  1
2024-06-02,  2024-07-16,  5,  Sao Paulo,  Tivoli Mofarrej Sao Paulo,  large,  40, 600000,  0.35,  0.65
2024-06-25,  2024-08-09,  12,  Las Vegas,  New York-New York Hotel & Casino,  deluxe,  8, 170880,  0.30000000000000004,  0.4
2024-06-06,  2024-07-29,  2,  Buenos Aires,  NH Buenos Aires Latino,  suit,  5,  17200,  0.2,  1
2024-05-23,  2024-07-14,  10,  Bali,  The St. Regis Bali Resort,  deluxe,  14,  302400,  0.35,  1
2024-06-27,  2024-08-10,  15,  Bangkok,  Shangri-La Hotel Bangkok,  large,  9, 334800,  0.3,  1
2024-06-20,  2024-08-08,  10,  Ankara,  Hotel Ickale,  suit,  1, 18300,  0.35000000000000003,  0.55
2024-06-12,  2024-07-27,  5,  Nevşehir,  Kayakapi Premium Caves,  suit,  21, 204750,  0.25,  0.65
2024-06-13,  2024-07-27,  2,  Madrid,  The Westin Palace Madrid,  deluxe,  12, 74400,  0.35,  1
2024-06-17,  2024-07-29,  8,  Milano,  Hotel Principe di Savoia,  suit,  2, 37760,  0.25,  0.65
2024-06-19,  2024-08-06,  2,  Milano,  Armani Hotel Milano,  large,  2, 10520,  0.35,  1
2024-06-13,  2024-08-04,  1,  İzmir,  Hotel Anemon Ege,  executive,  1, 1900,  0.30000000000000004,  0.6000000000000001
2024-06-16,  2024-08-09,  2,  Paris,  Hotel Opera Cadet,  deluxe,  2,  5720,  0.15000000000000002,  0.6000000000000001
2024-06-21,  2024-08-10,  3,  Moskova,  Hotel Baltschug Kempinski,  large,  2,  6240,  0.30000000000000004,  0.45000000000000007
2024-06-13,  2024-07-28,  1,  Moskova,  Lotte Hotel Moscow,  large,  5, 18950,  0.35,  1
2024-06-05,  2024-07-29,  2,  Melbourne,  The Savoy Hotel,  executive,  2,  10120,  0.25,  0.85
2024-05-25,  2024-07-16,  1,  Aydın,  Korumar Ephesus Beach,  executive,  2,  7380,  0.3,  1
2024-06-04,  2024-07-22,  1,  Eskişehir,  Park Dedeman Eskisehir,  standard,  4, 8280,  0.35,  1
2024-06-27,  2024-08-10,  5,  İstanbul,  Four Seasons Hotel Istanbul,  standard,  6, 107100,  0.35,  0.95
2024-06-05,  2024-07-17,  5,  Sydney,  Four Seasons Hotel Sydney,  standard,  1, 20050,  0.3,  1
2024-05-28,  2024-07-19,  2,  Seul,  Hotel Manu,  executive,  1,  4440,  0.25,  0.6000000000000001
2024-06-19,  2024-08-08,  2,  İstanbul,  Titanic City Taksim,  deluxe,  5,  17400,  0.25,  0.4
2024-06-22,  2024-08-09,  2,  Delhi,  The Oberoi,  standard,  4, 29440,  0.25,  0.8
2024-05-22,  2024-07-12,  15,  Amsterdam,  Ibis Amsterdam Centre,  large,  9,  124200,  0.2,  0.6000000000000001
2024-06-06,  2024-07-28,  7,  Moskova,  Hotel Baltschug Kempinski,  executive,  1, 14350,  0.30000000000000004,  0.45000000000000007
2024-05-31,  2024-07-25,  3,  Şanghay,  Shanghai Blue Mountain Hostel,  executive,  1,  4530,  0.30000000000000004,  0.45000000000000007
2024-06-17,  2024-08-03,  15,  Johannesburg,  Radisson Blu Gautrain Hotel,  deluxe,  2, 34800,  0.2,  0.4
2024-05-31,  2024-07-23,  3,  Rio de Janeiro,  Windsor Asturias,  suit,  2, 9720,  0.30000000000000004,  0.6000000000000001
2024-05-25,  2024-07-15,  6,  Los Angeles,  Comfort Inn Los Angeles,  executive,  1,  6840,  0.30000000000000004,  0.75
2024-05-22,  2024-07-12,  6,  Madrid,  Gran Melia Palacio de los Duques,  executive,  2, 38400,  0.3,  1
2024-06-07,  2024-07-23,  2,  Nevşehir,  Cappadocia Cave Resort,  standard,  11, 26620,  0.25,  0.7
2024-05-20,  2024-07-11,  5,  Milano,  Hotel Bolzano,  large,  2,  8600,  0.15000000000000002,  0.30000000000000004
2024-06-10,  2024-08-04,  2,  Los Angeles,  Sheraton Grand Los Angeles,  executive,  2,  11800,  0.2,  0.85
2024-06-04,  2024-07-18,  2,  Kuala Lumpur,  Berjaya Times Square Hotel,  standard,  5, 10700,  0.2,  0.7
2024-06-19,  2024-08-03,  2,  Mersin,  Ramada By Wyndham Mersin,  standard,  2, 4880,  0.30000000000000004,  1
2024-06-16,  2024-07-31,  1,  Milano,  Starhotels Anderson,  large,  2, 3700,  0.35000000000000003,  0.85
2024-05-22,  2024-07-12,  1,  Muğla,  Hotel Dort Mevsim,  standard,  1, 960,  0.25,  0.45000000000000007
2024-06-14,  2024-07-26,  1,  Trabzon,  TS Gold Hotel,  large,  8, 16720,  0.30000000000000004,  0.85
2024-05-20,  2024-07-11,  2,  Auckland,  Crowne Plaza Auckland,  executive,  1,  4520,  0.2,  0.4
2024-06-25,  2024-08-10,  1,  İstanbul,  Swissotel The Bosphorus,  deluxe,  2, 9180,  0.4,  0.8
2024-06-04,  2024-07-24,  1,  Amsterdam,  The Student Hotel Amsterdam City,  standard,  10,  6300,  0.15000000000000002,  0.6000000000000001
2024-06-12,  2024-08-01,  9,  Milano,  NH Collection Milano President,  suit,  12, 248400,  0.35000000000000003,  0.55
2024-05-26,  2024-07-13,  10,  Bangkok,  Novotel Bangkok Ploenchit Sukhumvit,  standard,  4, 52800,  0.30000000000000004,  0.4
2024-06-14,  2024-08-01,  2,  Eskişehir,  Divan Express Eskisehir,  suit,  2, 9960,  0.4,  0.65
2024-06-01,  2024-07-15,  3,  Johannesburg,  The Maslow Hotel,  standard,  15, 66150,  0.35000000000000003,  1
2024-05-27,  2024-07-15,  2,  Ankara,  JW Marriott Hotel Ankara,  suit,  2, 6680,  0.3,  0.95
2024-06-10,  2024-08-01,  2,  Nevşehir,  Tourist Hotel Resort,  suit,  4, 10960,  0.2,  0.75
